Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Activity Intent	Community Sampled	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Sample Collection ID	Field Gear ID	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Bio Individual Number	Sampling Component	Place In Series	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point	Bio Individual	Group Summary Count Weight	Frequency Class
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Heterlimnius corpulentus 				Standard Methods~SCM-123	D-Frame Net	Heterlimnius corpulentus	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=114169~Heterlimnius corpulentus~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Drunella coloradensis 				Standard Methods~SCM-123	D-Frame Net	Drunella coloradensis	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=101389~Drunella coloradensis~~~~~~~~~~~count		Actual		0	Final	0	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Eukiefferiella 				Standard Methods~SCM-123	D-Frame Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		6	Final	6	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pagastia 				Standard Methods~SCM-123	D-Frame Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		8	Final	8	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Baetis bicaudatus 				Standard Methods~SCM-123	D-Frame Net	Baetis bicaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100823~Baetis bicaudatus~~~~~~~~~~~count		Actual		10	Final	10	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dicranota 				Standard Methods~SCM-123	D-Frame Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		10	Final	10	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sperchon 				Standard Methods~SCM-123	D-Frame Net	Sperchon	(Kramer 1877) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83006~Sperchon~~~~~~~~~~UserDefined~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Megarcys signata 				Standard Methods~SCM-123	D-Frame Net	Megarcys signata	(Hagen 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103111~Megarcys signata~~~~~~~~~~~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Sperchon 				Standard Methods~SCM-123	D-Frame Net	Sperchon	(Kramer 1877) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83006~Sperchon~~~~~~~~~~UserDefined~count		Actual		10	Final	10	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Diamesa 				Standard Methods~SCM-123	D-Frame Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		6	Final	6	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Eukiefferiella 				Standard Methods~SCM-123	D-Frame Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Epeorus albertae 				Standard Methods~SCM-123	D-Frame Net	Epeorus albertae	(McDunnough 1924) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100629~Epeorus albertae~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003	2015-09-16 12:10:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Parochlus kiefferi 				Standard Methods~SCM-123	D-Frame Net	Parochlus kiefferi	(Garrett 1925) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN=127989~Parochlus kiefferi~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 12:10:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001	2015-07-21 13:40:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ameletus 				Standard Methods~SCM-123	D-Frame Net	Ameletus	(Eaton 1885) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100996~Ameletus~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 13:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Tvetenia 				Standard Methods~SCM-123	D-Frame Net	Tvetenia	(Kieffer) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129197~Tvetenia~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dicranota 				Standard Methods~SCM-123	D-Frame Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Brillia 				Standard Methods~SCM-123	D-Frame Net	Brillia	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128477~Brillia~~~~~~~~~~~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Cricotopus 				Standard Methods~SCM-123	D-Frame Net	Cricotopus	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128575~Cricotopus~~~~~~~~~~~count		Actual		9	Final	9	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Diamesa 				Standard Methods~SCM-123	D-Frame Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polycelis coronata 				Standard Methods~SCM-123	D-Frame Net	Polycelis coronata	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=54512~Polycelis coronata~~~~~~~~~~UserDefined~count		Actual		11	Final	11	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ormosia 				Standard Methods~SCM-123	D-Frame Net	Ormosia	(Rondani 1856) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=120830~Ormosia~~~~~~~~~~UserDefined~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Hesperophylax 				Standard Methods~SCM-123	D-Frame Net	Hesperophylax	(Banks 1916) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=116001~Hesperophylax~~~~~~~~~~~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnophyes 				Standard Methods~SCM-123	D-Frame Net	Limnophyes	(Eaton) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128776~Limnophyes~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polypedilum 				Standard Methods~SCM-123	D-Frame Net	Polypedilum	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129657~Polypedilum~~~~~~~~~~~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Dytiscidae 				Standard Methods~SCM-123	D-Frame Net	Dytiscidae	(Leach 1815) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=111963~Dytiscidae~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ormosia 				Standard Methods~SCM-123	D-Frame Net	Ormosia	(Rondani 1856) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=120830~Ormosia~~~~~~~~~~UserDefined~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Lispoides aequifrons 				Standard Methods~SCM-123	D-Frame Net	Lispoides aequifrons	(Stein 1898) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=150806~Lispoides aequifrons~~~~~~~~~~UserDefined~count		Actual		5	Final	5	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003	2015-09-16 11:20:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pagastia 				Standard Methods~SCM-123	D-Frame Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 11:20:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pseudodiamesa 				Standard Methods~SCM-123	D-Frame Net	Pseudodiamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416~Pseudodiamesa~~~~~~~~~~~count		Actual		15	Final	15	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001	2015-07-21 12:40:00	MST	Air	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Agabus 				Standard Methods~SCM-123	D-Frame Net	Agabus	(Leach 1817) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=111966~Agabus~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 12:40:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Pedicia 				Standard Methods~SCM-123	D-Frame Net	Pedicia	(Latreille 1809) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121118~Pedicia~~~~~~~~~~UserDefined~count		Actual		3	Final	3	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												Lifestage~Adult~~~
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Ceratopogoninae 				Standard Methods~SCM-123	D-Frame Net	Ceratopogoninae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127338~Ceratopogoninae~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Diamesa 				Standard Methods~SCM-123	D-Frame Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		4	Final	4	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Cricotopus 				Standard Methods~SCM-123	D-Frame Net	Cricotopus	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128575~Cricotopus~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Polypedilum 				Standard Methods~SCM-123	D-Frame Net	Polypedilum	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129657~Polypedilum~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Brachycentrus occidentalis 				Standard Methods~SCM-123	D-Frame Net	Brachycentrus occidentalis	(Banks 1911) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=116918~Brachycentrus occidentalis~~~~~~~~~~~count		Actual		1	Final	1	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Limnophyes 				Standard Methods~SCM-123	D-Frame Net	Limnophyes	(Eaton) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128776~Limnophyes~~~~~~~~~~~count		Actual		6	Final	6	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003	2015-09-16 10:50:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Brillia 				Standard Methods~SCM-123	D-Frame Net	Brillia	(Kieffer 1913) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128477~Brillia~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-09-16 10:50:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Chaetocladius 				Standard Methods~SCM-123	D-Frame Net	Chaetocladius	(Kieffer) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128520~Chaetocladius~~~~~~~~~~~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.001	2015-07-21 11:30:00	MST	Biological	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment	Population Census	Benthic Macroinvertebrates	Rhabdomastix 				Standard Methods~SCM-123	D-Frame Net	Rhabdomastix	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=120968~Rhabdomastix~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count	Multi-Taxon Population Census						~		2015-07-21 11:30:00	MST												
